Rewind10L_Static=,1,Rewind10L_Dynamic=,2.5,Rewind10R_Static=,1,Rewind10R_Dynamic=,2.5,Rewind11L_Static=,1.89999997615814,Rewind11L_Dynamic=,2.75,Rewind11R_Static=,1.89999997615814,Rewind11R_Dynamic=,2.75,Rewind12L_Static=,0.900000035762787,Rewind12R_Dynamic=,2,Rewind12L_Static=,0.900000035762787,Rewind12R_Dynamic=,2
Date,Time,Rewind10L_SpeedSet,Rewind10L_TorqueSet,Rewind10L_SpeedAct,Rewind10L_TorqueAct,Rewind10R_SpeedSet,Rewind10R_TorqueSet,Rewind10R_SpeedAct,Rewind10R_TorqueAct,Rewind11L_SpeedSet,Rewind11L_TorqueSet,Rewind11L_SpeedAct,Rewind11L_TorqueAct,Rewind11R_SpeedSet,Rewind11R_TorqueSet,Rewind11R_SpeedAct,Rewind11R_TorqueAct,Rewind12L_SpeedSet,Rewind12L_TorqueSet,Rewind12L_SpeedAct,Rewind12L_TorqueAct,Rewind12R_SpeedSet,Rewind12R_TorqueSet,Rewind12R_SpeedAct,Rewind12R_TorqueAct
07-12-2025,17:24:54,500,411,3,1070,500,411,3,580,500,494,6,20,500,494,0,640,500,328,-8,-30,500,328,-1,0
07-12-2025,17:24:54,500,411,3,1070,500,411,-4,580,500,494,6,20,500,494,-5,640,500,328,6,-30,500,328,2,0
07-12-2025,17:24:55,500,411,0,1070,500,411,1,580,500,494,-6,20,500,494,-3,640,500,328,-6,-30,500,328,-8,0
07-12-2025,17:24:55,500,411,-9,1070,500,411,7,580,500,494,-2,20,500,494,2,640,500,328,9,-30,500,328,4,0
07-12-2025,17:24:56,500,411,-2,1070,500,411,7,580,500,494,-3,20,500,494,-2,640,500,328,-9,-30,500,328,-1,0
07-12-2025,17:24:56,500,411,-6,1070,500,411,-2,580,500,494,5,20,500,494,-3,640,500,328,5,-30,500,328,0,0
07-12-2025,17:24:57,500,411,-2,1070,500,411,-4,580,500,494,2,20,500,494,2,640,500,328,13,-30,500,328,2,0
07-12-2025,17:24:57,500,411,-3,1070,500,411,7,580,500,494,-1,20,500,494,-1,640,500,328,2,-30,500,328,11,0
07-12-2025,17:24:58,500,411,-6,1070,500,411,-1,580,500,494,3,20,500,494,-3,640,500,328,2,-30,500,328,-7,0
07-12-2025,17:24:58,500,411,0,1070,500,411,4,580,500,494,5,20,500,494,2,640,500,328,-6,-30,500,328,1,0
07-12-2025,17:24:59,500,411,-10,1070,500,411,1,580,500,494,-5,20,500,494,-4,640,500,328,4,-30,500,328,1,0
07-12-2025,17:24:59,500,411,-2,1070,500,411,-4,580,500,494,2,20,500,494,6,640,500,328,0,-30,500,328,-4,0
07-12-2025,17:25:00,500,411,5,1070,500,411,-2,580,500,494,-1,20,500,494,3,640,500,328,0,-30,500,328,-5,0
07-12-2025,17:25:00,500,411,-4,1070,500,411,2,580,500,494,6,20,500,494,-3,640,500,328,1,-30,500,328,2,0
07-12-2025,17:25:01,500,411,2,1070,500,411,-4,580,500,494,-6,20,500,494,-1,640,500,328,-4,-30,500,328,1,0
07-12-2025,17:25:01,500,411,-5,1070,500,411,2,580,500,494,0,20,500,494,0,640,500,328,-2,-30,500,328,3,0
07-12-2025,17:25:02,500,411,-6,1070,500,411,4,580,500,494,6,20,500,494,-3,640,500,328,-6,-30,500,328,-9,0
07-12-2025,17:25:02,500,411,2,1070,500,411,-3,590,500,494,0,20,500,494,3,640,500,328,3,-30,500,328,3,0
07-12-2025,17:25:03,500,411,8,1070,500,411,5,590,500,494,-2,20,500,494,2,640,500,328,3,-30,500,328,0,0
07-12-2025,17:25:03,500,411,-8,1070,500,411,2,580,500,494,3,20,500,494,4,640,500,328,0,-30,500,328,-3,0
07-12-2025,17:25:04,500,411,-2,1070,500,411,0,590,500,494,4,20,500,494,9,640,500,328,-7,-30,500,328,2,0
07-12-2025,17:25:04,500,411,-2,1070,500,411,-2,590,500,494,-4,20,500,494,2,640,500,328,0,-30,500,328,-1,0
07-12-2025,17:25:05,500,411,-2,1070,500,411,6,590,500,494,-2,20,500,494,-4,640,500,328,-2,-30,500,328,-5,0
07-12-2025,17:25:05,500,411,2,1070,500,411,-3,590,500,494,-5,20,500,494,-3,640,500,328,-4,-30,500,328,-4,0
07-12-2025,17:25:06,500,411,-6,1070,500,411,-1,590,500,494,3,20,500,494,-3,640,500,328,1,-30,500,328,3,0
07-12-2025,17:25:06,500,411,-4,1070,500,411,-4,590,500,494,2,20,500,494,-7,640,500,328,4,-30,500,328,-1,0
07-12-2025,17:25:07,500,411,2,1070,500,411,-8,590,500,494,5,20,500,494,5,640,500,328,-6,-30,500,328,-4,0
07-12-2025,17:25:07,500,411,2,1070,500,411,-10,590,500,494,-3,20,500,494,3,640,500,328,-2,-30,500,328,3,0
07-12-2025,17:25:08,500,411,-2,1070,500,411,-7,590,500,494,0,20,500,494,-5,640,500,328,1,-30,500,328,-2,0
07-12-2025,17:25:08,500,411,3,1070,500,411,0,590,500,494,-3,20,500,494,3,640,500,328,-4,-30,500,328,3,0
07-12-2025,17:25:09,500,411,7,1070,500,411,-5,590,500,494,-2,20,500,494,0,640,500,328,-6,-30,500,328,6,0
07-12-2025,17:25:09,500,411,11,1070,500,411,7,590,500,494,-9,20,500,494,3,640,500,328,-1,-30,500,328,-3,0
07-12-2025,17:25:10,500,411,-1,1070,500,411,2,590,500,494,8,20,500,494,9,640,500,328,0,-30,500,328,-3,0
07-12-2025,17:25:10,500,411,1,1070,500,411,-2,590,500,494,-13,20,500,494,-3,640,500,328,1,-30,500,328,-3,0
07-12-2025,17:25:11,500,411,-1,1070,500,411,-1,590,500,494,3,20,500,494,7,640,500,328,0,-30,500,328,-10,0
07-12-2025,17:25:11,500,411,2,1070,500,411,-5,590,500,494,6,20,500,494,2,640,500,328,-10,-30,500,328,0,0
07-12-2025,17:25:12,500,411,-5,1070,500,411,13,590,500,494,1,20,500,494,5,640,500,328,-6,-30,500,328,5,0
07-12-2025,17:25:12,500,411,0,1070,500,411,1,590,500,494,1,20,500,494,-3,640,500,328,-2,-30,500,328,-2,0
07-12-2025,17:25:13,500,411,4,1070,500,411,-3,590,500,494,10,20,500,494,1,640,500,328,-4,-30,500,328,1,0
07-12-2025,17:25:13,500,411,-6,1070,500,411,2,590,500,494,-5,20,500,494,3,640,500,328,3,-30,500,328,-11,0
07-12-2025,17:25:14,500,411,4,1070,500,411,5,590,500,494,2,20,500,494,-3,640,500,328,6,-30,500,328,3,0
07-12-2025,17:25:14,500,411,-2,1070,500,411,-1,590,500,494,5,20,500,494,-3,640,500,328,4,-30,500,328,-2,0
07-12-2025,17:25:15,500,411,7,1070,500,411,1,590,500,494,-5,20,500,494,-2,640,500,328,5,-30,500,328,5,0
07-12-2025,17:25:15,500,416,-2,1070,500,416,1,590,500,498,4,20,500,498,-4,640,500,331,-2,-30,500,331,3,0
07-12-2025,17:25:16,500,439,4,1040,500,439,-2,750,500,514,-3,160,500,514,3,650,500,348,8,360,500,348,13,570
07-12-2025,17:25:16,500,458,5,0,500,458,-2,940,500,527,28,580,500,527,-7,670,500,362,19,400,500,362,9,590
07-12-2025,17:25:17,500,458,19,230,500,458,17,570,500,527,8,610,500,527,3,670,500,362,2,-80,500,362,0,50
07-12-2025,17:25:17,500,458,18,-60,500,458,13,100,500,527,4,-60,500,527,-2,670,500,362,3,-330,500,362,31,-190
07-12-2025,17:25:18,500,458,18,510,500,458,13,240,500,527,3,-30,500,527,6,670,500,362,21,490,500,362,25,850
07-12-2025,17:25:18,500,458,0,880,500,458,7,520,500,527,0,-20,500,527,2,670,500,362,34,560,500,362,20,680
07-12-2025,17:25:19,500,458,-3,840,500,458,-1,1100,500,527,2,-20,500,527,-3,670,500,362,19,680,500,362,12,280
07-12-2025,17:25:19,500,458,6,670,500,458,-6,1050,500,527,-2,-20,500,527,-2,670,500,362,8,770,500,362,0,690
07-12-2025,17:25:20,500,458,1,550,500,458,-3,990,500,527,0,-20,500,527,-1,670,500,362,6,800,500,362,-1,700
07-12-2025,17:25:20,500,458,-6,490,500,458,6,960,500,527,-2,-20,500,527,6,670,500,362,9,800,500,362,-3,700
07-12-2025,17:25:21,500,458,-6,490,500,458,-2,950,500,527,2,-20,500,527,-1,670,500,362,0,800,500,362,-6,700
07-12-2025,17:25:21,500,458,4,490,500,458,-1,950,500,527,-3,-10,500,527,-5,670,500,362,6,810,500,362,5,700
07-12-2025,17:25:22,502,465,2,490,502,465,2,950,502,534,8,0,502,534,2,670,502,369,-2,810,502,369,3,700
07-12-2025,17:25:22,513,466,0,490,513,466,1,920,513,535,0,10,513,535,4,690,513,369,3,820,513,369,-4,700
07-12-2025,17:25:23,524,466,14,490,524,466,18,340,524,535,3,760,524,535,2,690,524,370,14,-30,524,370,11,-160
07-12-2025,17:25:23,535,467,23,100,535,467,28,620,535,536,18,840,535,536,147,270,535,370,25,-130,535,370,39,910
07-12-2025,17:25:24,548,475,22,430,548,475,33,410,548,543,24,-70,548,543,14,910,548,378,41,790,548,378,37,310
07-12-2025,17:25:24,569,476,49,200,569,476,56,120,569,544,47,800,569,544,44,250,569,379,36,770,569,379,46,160
07-12-2025,17:25:25,591,477,53,320,591,477,63,510,591,545,76,300,591,545,64,670,591,379,69,200,591,379,72,220
07-12-2025,17:25:25,613,478,83,180,613,478,92,240,613,547,95,330,613,547,89,830,613,380,101,680,613,380,103,680
07-12-2025,17:25:26,635,479,100,200,635,479,87,420,635,548,109,720,635,548,101,270,635,381,108,410,635,381,101,200
07-12-2025,17:25:26,656,480,110,220,656,480,109,580,656,549,122,740,656,549,130,380,656,382,123,160,656,382,125,200
07-12-2025,17:25:27,678,481,137,680,678,481,138,290,678,550,133,700,678,550,138,720,678,383,140,380,678,383,153,610
07-12-2025,17:25:27,700,482,132,350,700,482,145,670,700,551,151,400,700,551,145,470,700,384,161,210,700,384,156,520
07-12-2025,17:25:28,721,483,169,340,721,483,167,590,721,552,174,410,721,552,198,630,721,384,185,310,721,384,179,250
07-12-2025,17:25:28,743,484,189,650,743,484,188,630,743,553,204,400,743,553,190,430,743,385,205,420,743,385,193,250
07-12-2025,17:25:29,764,485,200,350,764,485,208,580,764,554,228,680,764,554,240,510,764,386,209,510,764,386,230,460
07-12-2025,17:25:29,786,486,219,550,786,486,217,420,786,555,242,410,786,555,232,540,786,387,241,470,786,387,248,390
07-12-2025,17:25:30,808,487,234,380,808,487,242,390,808,556,263,620,808,556,256,620,808,388,259,310,808,388,267,500
07-12-2025,17:25:30,830,488,249,490,830,488,244,530,830,557,281,550,830,557,296,710,830,388,279,280,830,388,274,300
07-12-2025,17:25:31,851,489,267,610,851,489,269,540,851,558,289,660,851,558,301,520,851,389,295,440,851,389,293,440
07-12-2025,17:25:31,872,490,286,390,872,490,291,470,872,559,294,480,872,559,308,650,872,390,302,310,872,390,319,300
07-12-2025,17:25:32,883,484,301,370,883,484,297,430,883,552,328,470,883,552,329,520,883,383,330,320,883,383,333,340
07-12-2025,17:25:32,894,484,312,580,894,484,315,490,894,553,336,510,894,553,343,670,894,384,330,340,894,384,331,380
07-12-2025,17:25:33,905,485,314,460,905,485,317,400,905,553,352,470,905,553,347,450,905,384,352,480,905,384,334,470
07-12-2025,17:25:33,916,485,333,530,916,485,322,540,916,554,369,650,916,554,373,590,916,385,359,320,916,385,365,430
07-12-2025,17:25:34,915,478,333,390,915,478,330,400,915,547,366,600,915,547,349,520,915,377,358,310,915,377,359,290
07-12-2025,17:25:34,915,478,330,530,915,478,334,430,915,547,362,550,915,547,361,540,915,377,359,320,915,377,358,320
07-12-2025,17:25:35,915,478,336,370,915,478,331,380,915,547,362,480,915,547,353,530,915,378,383,450,915,378,376,320
07-12-2025,17:25:35,915,478,332,410,915,478,333,550,915,547,363,490,915,547,342,440,915,378,369,450,915,378,367,470
07-12-2025,17:25:36,923,486,328,560,923,486,332,400,923,555,353,630,923,555,360,530,923,385,349,310,923,385,364,390
07-12-2025,17:25:36,934,487,343,560,934,487,340,400,934,555,370,510,934,555,382,520,934,386,391,440,934,386,374,430
07-12-2025,17:25:37,945,487,350,460,945,487,348,410,945,556,374,470,945,556,388,540,945,386,376,440,945,386,373,440
07-12-2025,17:25:37,956,488,358,500,956,488,352,410,956,556,397,610,956,556,396,590,956,386,388,310,956,386,376,370
07-12-2025,17:25:38,966,488,370,460,966,488,368,450,966,557,389,510,966,557,398,540,966,387,413,370,966,387,407,290
07-12-2025,17:25:38,968,481,377,530,968,481,369,420,968,550,410,540,968,550,425,610,968,380,410,360,968,380,429,330
07-12-2025,17:25:39,968,481,376,440,968,481,375,510,968,550,401,650,968,550,403,560,968,380,421,450,968,380,402,310
07-12-2025,17:25:39,970,489,366,400,970,489,362,450,970,557,398,540,970,557,420,610,970,387,405,310,970,387,409,430
07-12-2025,17:25:40,970,482,376,580,970,482,375,400,970,550,415,500,970,550,409,570,970,380,412,430,970,380,409,310
07-12-2025,17:25:40,970,482,375,570,970,482,377,410,970,550,412,590,970,550,414,580,970,380,402,370,970,380,426,380
07-12-2025,17:25:41,972,489,383,500,972,489,377,460,972,557,412,470,972,557,416,650,972,388,400,370,972,388,401,280
07-12-2025,17:25:41,972,482,383,530,972,482,388,540,972,550,409,570,972,550,426,550,972,380,407,310,972,380,407,400
07-12-2025,17:25:42,972,482,376,450,972,482,387,400,972,550,410,520,972,550,417,470,972,380,411,430,972,380,407,370
07-12-2025,17:25:42,971,482,388,560,971,482,373,400,971,550,405,470,971,550,410,580,971,380,412,370,971,380,423,320
07-12-2025,17:25:43,973,482,388,480,973,482,377,500,973,550,421,550,973,550,428,640,973,381,417,310,973,381,420,460
07-12-2025,17:25:43,976,490,383,400,976,490,377,550,976,558,410,640,976,558,412,600,976,388,406,330,976,388,409,460
07-12-2025,17:25:44,976,483,370,420,976,483,383,550,976,551,408,530,976,551,401,480,976,381,417,440,976,381,414,400
07-12-2025,17:25:44,976,483,383,400,976,483,388,460,976,551,415,460,976,551,415,480,976,381,414,410,976,381,419,320
07-12-2025,17:25:45,975,483,375,440,975,483,375,410,975,551,417,580,975,551,414,650,975,381,410,320,975,381,410,450
07-12-2025,17:25:45,977,483,384,530,977,483,387,490,977,551,402,560,977,551,419,500,977,381,411,330,977,381,412,460
07-12-2025,17:25:46,977,483,376,390,977,483,387,500,977,551,398,550,977,551,404,610,977,381,425,350,977,381,432,440
07-12-2025,17:25:46,976,483,379,480,976,483,383,540,976,551,421,470,976,551,403,440,976,381,418,450,976,381,416,370
07-12-2025,17:25:47,979,483,368,480,979,483,389,420,979,551,426,530,979,551,419,450,979,381,414,450,979,381,408,310
07-12-2025,17:25:47,979,483,373,430,979,483,381,560,979,551,412,540,979,551,400,490,979,381,420,460,979,381,406,330
07-12-2025,17:25:48,981,484,374,520,981,484,390,420,981,552,409,460,981,552,416,420,981,382,410,370,981,382,419,430
07-12-2025,17:25:48,981,484,387,400,981,484,375,460,981,552,409,500,981,552,412,580,981,382,424,310,981,382,417,450
07-12-2025,17:25:49,980,484,375,440,980,484,379,460,980,552,423,500,980,552,397,470,980,382,412,310,980,382,416,460
07-12-2025,17:25:49,982,484,388,550,982,484,378,500,982,552,415,520,982,552,412,460,982,382,416,320,982,382,408,450
07-12-2025,17:25:50,984,484,388,430,984,484,391,550,984,552,414,570,984,552,414,420,984,382,424,430,984,382,426,310
07-12-2025,17:25:50,984,484,393,550,984,484,387,480,984,552,424,510,984,552,427,660,984,382,425,320,984,382,430,440
07-12-2025,17:25:51,984,484,394,570,984,484,392,490,984,552,417,560,984,552,438,630,984,382,426,370,984,382,420,320
07-12-2025,17:25:51,984,484,391,440,984,484,380,550,984,552,417,640,984,552,418,670,984,382,410,440,984,382,414,320
07-12-2025,17:25:52,986,485,396,580,986,485,384,490,986,552,409,520,986,552,419,660,986,382,418,310,986,382,414,450
07-12-2025,17:25:52,986,485,399,570,986,485,384,410,986,552,436,520,986,552,437,580,986,382,428,430,986,382,431,280
07-12-2025,17:25:53,988,485,383,430,988,485,383,570,988,552,425,600,988,552,425,570,988,382,410,430,988,382,404,330
07-12-2025,17:25:53,988,485,396,560,988,485,393,470,988,552,424,510,988,552,443,650,988,382,417,310,988,382,430,460
07-12-2025,17:25:54,990,485,383,560,990,485,399,480,990,553,429,580,990,553,424,640,990,383,430,410,990,383,408,360
07-12-2025,17:25:54,989,485,384,560,989,485,389,470,989,553,413,500,989,553,429,540,989,383,425,380,989,383,426,320
07-12-2025,17:25:55,989,485,391,490,989,485,383,400,989,553,432,630,989,553,468,590,989,383,430,320,989,383,431,440
07-12-2025,17:25:55,991,485,392,490,991,485,396,560,991,553,429,560,991,553,414,590,991,383,422,340,991,383,439,430
07-12-2025,17:25:56,991,486,392,410,991,486,393,570,991,553,423,470,991,553,421,560,991,383,421,450,991,383,434,320
07-12-2025,17:25:56,991,486,388,420,991,486,390,450,991,553,433,580,991,553,424,470,991,383,413,390,991,383,416,310
07-12-2025,17:25:57,993,486,394,420,993,486,397,440,993,553,427,530,993,553,417,570,993,383,411,320,993,383,426,470
07-12-2025,17:25:57,995,493,403,560,995,493,393,470,995,560,432,650,995,560,449,560,995,390,429,310,995,390,433,450
07-12-2025,17:25:58,995,486,405,410,995,486,403,510,995,553,434,600,995,553,416,550,995,383,439,410,995,383,453,370
07-12-2025,17:25:58,995,486,402,570,995,486,390,540,995,553,424,600,995,553,422,500,995,383,442,450,995,383,431,340
07-12-2025,17:25:59,994,486,389,560,994,486,404,410,994,553,428,590,994,553,417,590,994,383,420,370,994,383,426,330
07-12-2025,17:25:59,999,494,388,440,999,494,407,550,999,561,428,630,999,561,429,620,999,391,436,470,999,391,430,360
07-12-2025,17:26:00,998,487,403,570,998,487,393,430,998,554,428,570,998,554,432,560,998,384,439,400,998,384,443,340
07-12-2025,17:26:00,998,487,401,410,998,487,399,410,998,554,432,570,998,554,422,560,998,384,443,350,998,384,444,370
07-12-2025,17:26:01,998,487,391,420,998,487,402,530,998,554,418,480,998,554,400,430,998,384,426,440,998,384,428,350
07-12-2025,17:26:01,1000,487,405,540,1000,487,392,420,1000,554,429,540,1000,554,438,460,1000,384,429,360,1000,384,422,450
07-12-2025,17:26:02,1000,487,391,490,1000,487,388,550,1000,554,434,540,1000,554,448,640,1000,384,436,360,1000,384,442,420
07-12-2025,17:26:02,999,487,399,570,999,487,389,430,999,554,447,630,999,554,453,650,999,384,430,430,999,384,428,350
07-12-2025,17:26:03,1002,487,402,440,1002,487,403,450,1002,554,443,470,1002,554,439,570,1002,384,444,310,1002,384,441,430
07-12-2025,17:26:03,1004,495,402,500,1004,495,416,400,1004,562,441,640,1004,562,436,530,1004,392,431,320,1004,392,433,320
07-12-2025,17:26:04,1003,487,393,460,1003,487,403,400,1003,554,435,630,1003,554,449,540,1003,384,424,440,1003,384,434,410
07-12-2025,17:26:04,1003,488,400,440,1003,488,406,400,1003,555,444,490,1003,555,464,570,1003,385,429,380,1003,385,432,330
07-12-2025,17:26:05,1005,488,389,420,1005,488,401,410,1005,555,436,600,1005,555,429,510,1005,385,447,380,1005,385,441,450
07-12-2025,17:26:05,1005,488,402,420,1005,488,408,430,1005,555,442,510,1005,555,432,560,1005,385,441,380,1005,385,453,430
07-12-2025,17:26:06,1005,488,405,490,1005,488,401,410,1005,555,439,560,1005,555,440,630,1005,385,440,420,1005,385,449,450
07-12-2025,17:26:06,1007,488,399,550,1007,488,402,440,1007,555,420,500,1007,555,432,490,1007,385,442,450,1007,385,439,340
